customer_id,name,country,industry
C05565,Polish State,PL,Government
C05566,Kongsberg Defence & Aerospace,NO,Defence
C05567,Aker Solutions,NO,Engineering
C05568,Siemens Energy,DE,Energy
C05569,Vestas Offshore,DK,Offshore Wind
C05570,ABB Norway,NO,Technology
C05571,Kongsberg Defence & Aerospace,NO,Defence
C05572,Norsk Hydro,NO,Metals
C05573,Norsk Hydro,NO,Metals
C05574,DNV GL,NO,Certification
C05575,ABB Norway,NO,Technology
C05576,DNV GL,NO,Certification
C05577,Norsk Hydro,NO,Metals
C05578,Polish State,PL,Government
C05579,Yara International,NO,Chemicals
C05580,Vestas Offshore,DK,Offshore Wind
C05581,DNV GL,NO,Certification
C05582,Siemens Energy,DE,Energy
C05583,Siemens Energy,DE,Energy
C05584,Norsk Hydro,NO,Metals
C05585,ABB Norway,NO,Technology
C05586,Yara International,NO,Chemicals
C05587,DNV GL,NO,Certification
C05588,Vestas Offshore,DK,Offshore Wind
C05589,Statkraft AS,NO,Energy
C05590,DNV GL,NO,Certification
C05591,Vestas Offshore,DK,Offshore Wind
C05592,Norsk Hydro,NO,Metals
C05593,ABB Norway,NO,Technology
C05594,ABB Norway,NO,Technology
C05595,DNV GL,NO,Certification
C05596,Siemens Energy,DE,Energy
C05597,Norsk Hydro,NO,Metals
C05598,Kongsberg Defence & Aerospace,NO,Defence
C05599,DNV GL,NO,Certification
C05600,Aker Solutions,NO,Engineering
C05601,Vestas Offshore,DK,Offshore Wind
C05602,Kongsberg Defence & Aerospace,NO,Defence
C05603,Yara International,NO,Chemicals
C05604,Siemens Energy,DE,Energy
C05605,Yara International,NO,Chemicals
C05606,Polish State,PL,Government
C05607,Siemens Energy,DE,Energy
C05608,Statkraft AS,NO,Energy
C05609,DNV GL,NO,Certification
C05610,Aker Solutions,NO,Engineering
C05611,Polish State,PL,Government
C05612,DNV GL,NO,Certification
C05613,Norsk Hydro,NO,Metals
C05614,DNV GL,NO,Certification
C05615,Vestas Offshore,DK,Offshore Wind
C05616,Yara International,NO,Chemicals
C05617,ABB Norway,NO,Technology
C05618,Siemens Energy,DE,Energy
C05619,Aker Solutions,NO,Engineering
C05620,Siemens Energy,DE,Energy
C05621,Statkraft AS,NO,Energy
C05622,Statkraft AS,NO,Energy
C05623,DNV GL,NO,Certification
C05624,Statkraft AS,NO,Energy
C05625,Kongsberg Defence & Aerospace,NO,Defence
C05626,Vestas Offshore,DK,Offshore Wind
C05627,Vestas Offshore,DK,Offshore Wind
C05628,Kongsberg Defence & Aerospace,NO,Defence
C05629,Polish State,PL,Government
C05630,Statkraft AS,NO,Energy
C05631,Norsk Hydro,NO,Metals
C05632,Polish State,PL,Government
C05633,Statkraft AS,NO,Energy
C05634,Kongsberg Defence & Aerospace,NO,Defence
C05635,Yara International,NO,Chemicals
C05636,Aker Solutions,NO,Engineering
C05637,Norsk Hydro,NO,Metals
C05638,DNV GL,NO,Certification
C05639,Yara International,NO,Chemicals
C05640,Yara International,NO,Chemicals
C05641,ABB Norway,NO,Technology
C05642,Kongsberg Defence & Aerospace,NO,Defence
C05643,Siemens Energy,DE,Energy
C05644,Polish State,PL,Government
C05645,Yara International,NO,Chemicals
C05646,Statkraft AS,NO,Energy
C05647,Kongsberg Defence & Aerospace,NO,Defence
C05648,Polish State,PL,Government
C05649,Norsk Hydro,NO,Metals
C05650,Statkraft AS,NO,Energy
C05651,Norsk Hydro,NO,Metals
C05652,Kongsberg Defence & Aerospace,NO,Defence
C05653,Siemens Energy,DE,Energy
C05654,DNV GL,NO,Certification
C05655,Aker Solutions,NO,Engineering
C05656,Siemens Energy,DE,Energy
C05657,Kongsberg Defence & Aerospace,NO,Defence
C05658,Yara International,NO,Chemicals
C05659,ABB Norway,NO,Technology
C05660,DNV GL,NO,Certification
C05661,Kongsberg Defence & Aerospace,NO,Defence
C05662,Statkraft AS,NO,Energy
C05663,ABB Norway,NO,Technology
C05664,Statkraft AS,NO,Energy
C05665,Polish State,PL,Government
C05666,DNV GL,NO,Certification
C05667,Statkraft AS,NO,Energy
C05668,Statkraft AS,NO,Energy
C05669,Polish State,PL,Government
C05670,DNV GL,NO,Certification
C05671,Aker Solutions,NO,Engineering
C05672,Polish State,PL,Government
C05673,Polish State,PL,Government
C05674,DNV GL,NO,Certification
C05675,Polish State,PL,Government
C05676,Yara International,NO,Chemicals
C05677,Vestas Offshore,DK,Offshore Wind
C05678,DNV GL,NO,Certification
C05679,DNV GL,NO,Certification
C05680,Aker Solutions,NO,Engineering
C05681,Statkraft AS,NO,Energy
C05682,Yara International,NO,Chemicals
C05683,Siemens Energy,DE,Energy
C05684,Norsk Hydro,NO,Metals
C05685,Aker Solutions,NO,Engineering
C05686,Statkraft AS,NO,Energy
C05687,Vestas Offshore,DK,Offshore Wind
C05688,Vestas Offshore,DK,Offshore Wind
C05689,DNV GL,NO,Certification
C05690,Aker Solutions,NO,Engineering
C05691,DNV GL,NO,Certification
C05692,Siemens Energy,DE,Energy
C05693,Vestas Offshore,DK,Offshore Wind
C05694,DNV GL,NO,Certification
C05695,Yara International,NO,Chemicals
C05696,Norsk Hydro,NO,Metals
C05697,Siemens Energy,DE,Energy
C05698,Siemens Energy,DE,Energy
C05699,DNV GL,NO,Certification
C05700,Siemens Energy,DE,Energy
C05701,Siemens Energy,DE,Energy
C05702,Aker Solutions,NO,Engineering
C05703,Aker Solutions,NO,Engineering
C05704,Siemens Energy,DE,Energy
C05705,Yara International,NO,Chemicals
C05706,Polish State,PL,Government
C05707,Yara International,NO,Chemicals
C05708,DNV GL,NO,Certification
C05709,Polish State,PL,Government
C05710,Aker Solutions,NO,Engineering
C05711,DNV GL,NO,Certification
C05712,ABB Norway,NO,Technology
C05713,Siemens Energy,DE,Energy
C05714,Norsk Hydro,NO,Metals
C05715,Norsk Hydro,NO,Metals
C05716,Aker Solutions,NO,Engineering
C05717,Kongsberg Defence & Aerospace,NO,Defence
C05718,Kongsberg Defence & Aerospace,NO,Defence
C05719,ABB Norway,NO,Technology
C05720,Yara International,NO,Chemicals
C05721,Kongsberg Defence & Aerospace,NO,Defence
C05722,DNV GL,NO,Certification
C05723,Vestas Offshore,DK,Offshore Wind
C05724,ABB Norway,NO,Technology
C05725,Kongsberg Defence & Aerospace,NO,Defence
C05726,ABB Norway,NO,Technology
C05727,Polish State,PL,Government
C05728,Polish State,PL,Government
C05729,Siemens Energy,DE,Energy
C05730,Kongsberg Defence & Aerospace,NO,Defence
C05731,ABB Norway,NO,Technology
C05732,DNV GL,NO,Certification
C05733,DNV GL,NO,Certification
C05734,DNV GL,NO,Certification
C05735,Yara International,NO,Chemicals
C05736,Yara International,NO,Chemicals
C05737,Vestas Offshore,DK,Offshore Wind
C05738,Statkraft AS,NO,Energy
C05739,Kongsberg Defence & Aerospace,NO,Defence
C05740,Norsk Hydro,NO,Metals
C05741,Siemens Energy,DE,Energy
C05742,Vestas Offshore,DK,Offshore Wind
C05743,Vestas Offshore,DK,Offshore Wind
C05744,ABB Norway,NO,Technology
C05745,Siemens Energy,DE,Energy
C05746,Yara International,NO,Chemicals
C05747,Polish State,PL,Government
C05748,Polish State,PL,Government
C05749,ABB Norway,NO,Technology
C05750,ABB Norway,NO,Technology
C05751,Statkraft AS,NO,Energy
C05752,Yara International,NO,Chemicals
C05753,Aker Solutions,NO,Engineering
C05754,Yara International,NO,Chemicals
C05755,Polish State,PL,Government
C05756,Statkraft AS,NO,Energy
C05757,Siemens Energy,DE,Energy
C05758,Norsk Hydro,NO,Metals
C05759,Vestas Offshore,DK,Offshore Wind
C05760,Norsk Hydro,NO,Metals
C05761,Yara International,NO,Chemicals
C05762,Statkraft AS,NO,Energy
C05763,Yara International,NO,Chemicals
C05764,ABB Norway,NO,Technology
C05765,Kongsberg Defence & Aerospace,NO,Defence
C05766,Yara International,NO,Chemicals
C05767,Aker Solutions,NO,Engineering
C05768,Statkraft AS,NO,Energy
C05769,Kongsberg Defence & Aerospace,NO,Defence
C05770,Siemens Energy,DE,Energy
C05771,Siemens Energy,DE,Energy
C05772,Aker Solutions,NO,Engineering
C05773,Aker Solutions,NO,Engineering
C05774,Statkraft AS,NO,Energy
C05775,Polish State,PL,Government
C05776,Yara International,NO,Chemicals
C05777,Kongsberg Defence & Aerospace,NO,Defence
C05778,Aker Solutions,NO,Engineering
C05779,Kongsberg Defence & Aerospace,NO,Defence
C05780,ABB Norway,NO,Technology
C05781,DNV GL,NO,Certification
C05782,Kongsberg Defence & Aerospace,NO,Defence
C05783,Siemens Energy,DE,Energy
C05784,DNV GL,NO,Certification
C05785,Yara International,NO,Chemicals
C05786,Vestas Offshore,DK,Offshore Wind
C05787,Siemens Energy,DE,Energy
C05788,DNV GL,NO,Certification
C05789,Polish State,PL,Government
C05790,Vestas Offshore,DK,Offshore Wind
C05791,Kongsberg Defence & Aerospace,NO,Defence
C05792,Aker Solutions,NO,Engineering
C05793,Norsk Hydro,NO,Metals
C05794,Yara International,NO,Chemicals
C05795,Yara International,NO,Chemicals
C05796,DNV GL,NO,Certification
C05797,Statkraft AS,NO,Energy
C05798,Polish State,PL,Government
C05799,Aker Solutions,NO,Engineering
C05800,ABB Norway,NO,Technology
C05801,Aker Solutions,NO,Engineering
C05802,Vestas Offshore,DK,Offshore Wind
C05803,Vestas Offshore,DK,Offshore Wind
C05804,Siemens Energy,DE,Energy
C05805,Statkraft AS,NO,Energy
C05806,Norsk Hydro,NO,Metals
C05807,Yara International,NO,Chemicals
C05808,Kongsberg Defence & Aerospace,NO,Defence
C05809,DNV GL,NO,Certification
C05810,Aker Solutions,NO,Engineering
C05811,ABB Norway,NO,Technology
C05812,Statkraft AS,NO,Energy
C05813,Aker Solutions,NO,Engineering
C05814,DNV GL,NO,Certification
C05815,Aker Solutions,NO,Engineering
C05816,Vestas Offshore,DK,Offshore Wind
C05817,Vestas Offshore,DK,Offshore Wind
C05818,Norsk Hydro,NO,Metals
C05819,DNV GL,NO,Certification
C05820,Polish State,PL,Government
C05821,Norsk Hydro,NO,Metals
C05822,Aker Solutions,NO,Engineering
C05823,Yara International,NO,Chemicals
C05824,Polish State,PL,Government
C05825,DNV GL,NO,Certification
C05826,Yara International,NO,Chemicals
C05827,DNV GL,NO,Certification
C05828,Polish State,PL,Government
C05829,Polish State,PL,Government
C05830,Statkraft AS,NO,Energy
C05831,ABB Norway,NO,Technology
C05832,Aker Solutions,NO,Engineering
C05833,Siemens Energy,DE,Energy
C05834,Yara International,NO,Chemicals
C05835,Statkraft AS,NO,Energy
C05836,Statkraft AS,NO,Energy
C05837,Aker Solutions,NO,Engineering
C05838,Aker Solutions,NO,Engineering
C05839,Siemens Energy,DE,Energy
C05840,Siemens Energy,DE,Energy
C05841,Polish State,PL,Government
C05842,Siemens Energy,DE,Energy
C05843,Siemens Energy,DE,Energy
C05844,Yara International,NO,Chemicals
C05845,Kongsberg Defence & Aerospace,NO,Defence
C05846,ABB Norway,NO,Technology
C05847,Vestas Offshore,DK,Offshore Wind
C05848,Siemens Energy,DE,Energy
C05849,Yara International,NO,Chemicals
C05850,Norsk Hydro,NO,Metals
C05851,Yara International,NO,Chemicals
C05852,Vestas Offshore,DK,Offshore Wind
C05853,Norsk Hydro,NO,Metals
C05854,Kongsberg Defence & Aerospace,NO,Defence
C05855,Polish State,PL,Government
C05856,Polish State,PL,Government
C05857,Siemens Energy,DE,Energy
C05858,Vestas Offshore,DK,Offshore Wind
C05859,Statkraft AS,NO,Energy
C05860,Statkraft AS,NO,Energy
C05861,Kongsberg Defence & Aerospace,NO,Defence
C05862,Polish State,PL,Government
C05863,Yara International,NO,Chemicals
C05864,Vestas Offshore,DK,Offshore Wind
C05865,ABB Norway,NO,Technology
C05866,Kongsberg Defence & Aerospace,NO,Defence
C05867,Siemens Energy,DE,Energy
C05868,Statkraft AS,NO,Energy
C05869,ABB Norway,NO,Technology
C05870,Norsk Hydro,NO,Metals
C05871,Norsk Hydro,NO,Metals
C05872,Kongsberg Defence & Aerospace,NO,Defence
C05873,Siemens Energy,DE,Energy
C05874,Polish State,PL,Government
C05875,DNV GL,NO,Certification
C05876,Polish State,PL,Government
C05877,Polish State,PL,Government
C05878,DNV GL,NO,Certification
C05879,DNV GL,NO,Certification
C05880,ABB Norway,NO,Technology
C05881,DNV GL,NO,Certification
C05882,Norsk Hydro,NO,Metals
C05883,Yara International,NO,Chemicals
C05884,Vestas Offshore,DK,Offshore Wind
C05885,Kongsberg Defence & Aerospace,NO,Defence
C05886,Aker Solutions,NO,Engineering
C05887,Yara International,NO,Chemicals
C05888,DNV GL,NO,Certification
C05889,Kongsberg Defence & Aerospace,NO,Defence
C05890,ABB Norway,NO,Technology
C05891,Vestas Offshore,DK,Offshore Wind
C05892,Kongsberg Defence & Aerospace,NO,Defence
C05893,ABB Norway,NO,Technology
C05894,Polish State,PL,Government
C05895,Yara International,NO,Chemicals
C05896,ABB Norway,NO,Technology
C05897,Kongsberg Defence & Aerospace,NO,Defence
C05898,Norsk Hydro,NO,Metals
C05899,Kongsberg Defence & Aerospace,NO,Defence
C05900,Statkraft AS,NO,Energy
C05901,Aker Solutions,NO,Engineering
C05902,ABB Norway,NO,Technology
C05903,Siemens Energy,DE,Energy
C05904,Statkraft AS,NO,Energy
C05905,Kongsberg Defence & Aerospace,NO,Defence
C05906,ABB Norway,NO,Technology
C05907,Aker Solutions,NO,Engineering
C05908,Polish State,PL,Government
C05909,Aker Solutions,NO,Engineering
C05910,DNV GL,NO,Certification
C05911,Statkraft AS,NO,Energy
C05912,Siemens Energy,DE,Energy
C05913,Norsk Hydro,NO,Metals
C05914,Yara International,NO,Chemicals
C05915,DNV GL,NO,Certification
C05916,Statkraft AS,NO,Energy
C05917,Vestas Offshore,DK,Offshore Wind
C05918,Polish State,PL,Government
C05919,DNV GL,NO,Certification
C05920,Norsk Hydro,NO,Metals
C05921,DNV GL,NO,Certification
C05922,Kongsberg Defence & Aerospace,NO,Defence
C05923,Kongsberg Defence & Aerospace,NO,Defence
C05924,Polish State,PL,Government
C05925,DNV GL,NO,Certification
C05926,ABB Norway,NO,Technology
C05927,Siemens Energy,DE,Energy
C05928,Norsk Hydro,NO,Metals
C05929,Aker Solutions,NO,Engineering
C05930,Vestas Offshore,DK,Offshore Wind
C05931,Kongsberg Defence & Aerospace,NO,Defence
C05932,Siemens Energy,DE,Energy
C05933,Siemens Energy,DE,Energy
C05934,Siemens Energy,DE,Energy
C05935,ABB Norway,NO,Technology
C05936,Polish State,PL,Government
C05937,DNV GL,NO,Certification
C05938,ABB Norway,NO,Technology
C05939,Kongsberg Defence & Aerospace,NO,Defence
C05940,ABB Norway,NO,Technology
C05941,Aker Solutions,NO,Engineering
C05942,Kongsberg Defence & Aerospace,NO,Defence
C05943,DNV GL,NO,Certification
C05944,ABB Norway,NO,Technology
C05945,Polish State,PL,Government
C05946,Vestas Offshore,DK,Offshore Wind
C05947,Siemens Energy,DE,Energy
C05948,Aker Solutions,NO,Engineering
C05949,Vestas Offshore,DK,Offshore Wind
C05950,Statkraft AS,NO,Energy
C05951,Aker Solutions,NO,Engineering
C05952,DNV GL,NO,Certification
C05953,Yara International,NO,Chemicals
C05954,Polish State,PL,Government
C05955,Aker Solutions,NO,Engineering
C05956,Polish State,PL,Government
C05957,Yara International,NO,Chemicals
C05958,Vestas Offshore,DK,Offshore Wind
C05959,Aker Solutions,NO,Engineering
C05960,ABB Norway,NO,Technology
C05961,Yara International,NO,Chemicals
C05962,Siemens Energy,DE,Energy
C05963,Norsk Hydro,NO,Metals
C05964,DNV GL,NO,Certification
C05965,Vestas Offshore,DK,Offshore Wind
C05966,Polish State,PL,Government
C05967,Vestas Offshore,DK,Offshore Wind
C05968,Yara International,NO,Chemicals
C05969,DNV GL,NO,Certification
C05970,Polish State,PL,Government
C05971,Vestas Offshore,DK,Offshore Wind
C05972,ABB Norway,NO,Technology
C05973,DNV GL,NO,Certification
C05974,Vestas Offshore,DK,Offshore Wind
C05975,Aker Solutions,NO,Engineering
C05976,Vestas Offshore,DK,Offshore Wind
C05977,Yara International,NO,Chemicals
C05978,Vestas Offshore,DK,Offshore Wind
C05979,Siemens Energy,DE,Energy
C05980,Statkraft AS,NO,Energy
C05981,DNV GL,NO,Certification
C05982,DNV GL,NO,Certification
C05983,Statkraft AS,NO,Energy
C05984,Vestas Offshore,DK,Offshore Wind
C05985,Siemens Energy,DE,Energy
C05986,Vestas Offshore,DK,Offshore Wind
C05987,Kongsberg Defence & Aerospace,NO,Defence
C05988,Siemens Energy,DE,Energy
C05989,Aker Solutions,NO,Engineering
C05990,Aker Solutions,NO,Engineering
C05991,ABB Norway,NO,Technology
C05992,Norsk Hydro,NO,Metals
C05993,ABB Norway,NO,Technology
C05994,Vestas Offshore,DK,Offshore Wind
C05995,Polish State,PL,Government
C05996,Statkraft AS,NO,Energy
C05997,Vestas Offshore,DK,Offshore Wind
C05998,Vestas Offshore,DK,Offshore Wind
C05999,Kongsberg Defence & Aerospace,NO,Defence
C06000,Yara International,NO,Chemicals
C06001,Yara International,NO,Chemicals
C06002,ABB Norway,NO,Technology
C06003,Yara International,NO,Chemicals
C06004,Yara International,NO,Chemicals
C06005,Yara International,NO,Chemicals
C06006,Polish State,PL,Government
C06007,Yara International,NO,Chemicals
C06008,Polish State,PL,Government
C06009,Polish State,PL,Government
C06010,Kongsberg Defence & Aerospace,NO,Defence
C06011,Siemens Energy,DE,Energy
C06012,Statkraft AS,NO,Energy
C06013,Norsk Hydro,NO,Metals
C06014,Vestas Offshore,DK,Offshore Wind
C06015,DNV GL,NO,Certification
C06016,Yara International,NO,Chemicals
C06017,Norsk Hydro,NO,Metals
C06018,Siemens Energy,DE,Energy
C06019,Vestas Offshore,DK,Offshore Wind
C06020,Aker Solutions,NO,Engineering
C06021,Norsk Hydro,NO,Metals
C06022,Norsk Hydro,NO,Metals
C06023,Vestas Offshore,DK,Offshore Wind
C06024,Vestas Offshore,DK,Offshore Wind
C06025,Polish State,PL,Government
C06026,Polish State,PL,Government
C06027,Kongsberg Defence & Aerospace,NO,Defence
C06028,Aker Solutions,NO,Engineering
C06029,Kongsberg Defence & Aerospace,NO,Defence
C06030,ABB Norway,NO,Technology
C06031,Aker Solutions,NO,Engineering
C06032,Polish State,PL,Government
C06033,Polish State,PL,Government
C06034,Polish State,PL,Government
C06035,Statkraft AS,NO,Energy
C06036,Vestas Offshore,DK,Offshore Wind
C06037,Norsk Hydro,NO,Metals
C06038,Yara International,NO,Chemicals
C06039,Norsk Hydro,NO,Metals
C06040,Siemens Energy,DE,Energy
C06041,Norsk Hydro,NO,Metals
C06042,Polish State,PL,Government
C06043,Aker Solutions,NO,Engineering
C06044,Aker Solutions,NO,Engineering
C06045,Kongsberg Defence & Aerospace,NO,Defence
C06046,Yara International,NO,Chemicals
C06047,Aker Solutions,NO,Engineering
C06048,Siemens Energy,DE,Energy
C06049,Aker Solutions,NO,Engineering
C06050,Yara International,NO,Chemicals
C06051,Yara International,NO,Chemicals
C06052,Yara International,NO,Chemicals
C06053,DNV GL,NO,Certification
C06054,DNV GL,NO,Certification
C06055,Kongsberg Defence & Aerospace,NO,Defence
C06056,DNV GL,NO,Certification
C06057,Statkraft AS,NO,Energy
C06058,Norsk Hydro,NO,Metals
C06059,Norsk Hydro,NO,Metals
C06060,Kongsberg Defence & Aerospace,NO,Defence
C06061,Polish State,PL,Government
C06062,DNV GL,NO,Certification
C06063,DNV GL,NO,Certification
C06064,Aker Solutions,NO,Engineering
C06065,Kongsberg Defence & Aerospace,NO,Defence
C06066,DNV GL,NO,Certification
C06067,Aker Solutions,NO,Engineering
C06068,DNV GL,NO,Certification
C06069,Kongsberg Defence & Aerospace,NO,Defence
C06070,Polish State,PL,Government
C06071,ABB Norway,NO,Technology
C06072,Norsk Hydro,NO,Metals
C06073,Aker Solutions,NO,Engineering
C06074,ABB Norway,NO,Technology
C06075,ABB Norway,NO,Technology
C06076,Norsk Hydro,NO,Metals
C06077,Vestas Offshore,DK,Offshore Wind
C06078,Aker Solutions,NO,Engineering
C06079,ABB Norway,NO,Technology
C06080,Yara International,NO,Chemicals
C06081,Kongsberg Defence & Aerospace,NO,Defence
C06082,DNV GL,NO,Certification
C06083,Vestas Offshore,DK,Offshore Wind
C06084,Norsk Hydro,NO,Metals
C06085,Norsk Hydro,NO,Metals
C06086,Statkraft AS,NO,Energy
C06087,DNV GL,NO,Certification
C06088,Statkraft AS,NO,Energy
C06089,Vestas Offshore,DK,Offshore Wind
C06090,Yara International,NO,Chemicals
C06091,DNV GL,NO,Certification
C06092,Vestas Offshore,DK,Offshore Wind
C06093,Aker Solutions,NO,Engineering
C06094,Aker Solutions,NO,Engineering
C06095,Siemens Energy,DE,Energy
C06096,Norsk Hydro,NO,Metals
C06097,Kongsberg Defence & Aerospace,NO,Defence
C06098,Vestas Offshore,DK,Offshore Wind
C06099,Norsk Hydro,NO,Metals
C06100,Yara International,NO,Chemicals
C06101,Polish State,PL,Government
C06102,Norsk Hydro,NO,Metals
C06103,Statkraft AS,NO,Energy
C06104,ABB Norway,NO,Technology
C06105,Siemens Energy,DE,Energy
C06106,Vestas Offshore,DK,Offshore Wind
C06107,Statkraft AS,NO,Energy
C06108,Statkraft AS,NO,Energy
C06109,Statkraft AS,NO,Energy
C06110,Norsk Hydro,NO,Metals
C06111,Siemens Energy,DE,Energy
C06112,Statkraft AS,NO,Energy
C06113,DNV GL,NO,Certification
C06114,Aker Solutions,NO,Engineering
C06115,DNV GL,NO,Certification
C06116,Yara International,NO,Chemicals
C06117,Vestas Offshore,DK,Offshore Wind
C06118,Aker Solutions,NO,Engineering
C06119,DNV GL,NO,Certification
C06120,Aker Solutions,NO,Engineering
C06121,Kongsberg Defence & Aerospace,NO,Defence
C06122,Vestas Offshore,DK,Offshore Wind
C06123,Siemens Energy,DE,Energy
C06124,Yara International,NO,Chemicals
C06125,Vestas Offshore,DK,Offshore Wind
C06126,Vestas Offshore,DK,Offshore Wind
C06127,Vestas Offshore,DK,Offshore Wind
C06128,Vestas Offshore,DK,Offshore Wind
C06129,Kongsberg Defence & Aerospace,NO,Defence
C06130,Aker Solutions,NO,Engineering
C06131,ABB Norway,NO,Technology
C06132,ABB Norway,NO,Technology
C06133,Norsk Hydro,NO,Metals
C06134,ABB Norway,NO,Technology
C06135,Vestas Offshore,DK,Offshore Wind
C06136,Statkraft AS,NO,Energy
C06137,Vestas Offshore,DK,Offshore Wind
C06138,Polish State,PL,Government
C06139,Kongsberg Defence & Aerospace,NO,Defence
C06140,Yara International,NO,Chemicals
C06141,ABB Norway,NO,Technology
C06142,Kongsberg Defence & Aerospace,NO,Defence
C06143,Norsk Hydro,NO,Metals
C06144,Norsk Hydro,NO,Metals
C06145,Norsk Hydro,NO,Metals
C06146,DNV GL,NO,Certification
C06147,Kongsberg Defence & Aerospace,NO,Defence
C06148,Yara International,NO,Chemicals
C06149,Norsk Hydro,NO,Metals
C06150,Polish State,PL,Government
C06151,Polish State,PL,Government
C06152,Yara International,NO,Chemicals
C06153,Norsk Hydro,NO,Metals
C06154,Norsk Hydro,NO,Metals
C06155,Aker Solutions,NO,Engineering
C06156,Norsk Hydro,NO,Metals
C06157,Statkraft AS,NO,Energy
C06158,Yara International,NO,Chemicals
C06159,Yara International,NO,Chemicals
C06160,Kongsberg Defence & Aerospace,NO,Defence
C06161,Polish State,PL,Government
C06162,DNV GL,NO,Certification
C06163,ABB Norway,NO,Technology
C06164,Yara International,NO,Chemicals
C06165,DNV GL,NO,Certification
C06166,Polish State,PL,Government
C06167,Kongsberg Defence & Aerospace,NO,Defence
C06168,Vestas Offshore,DK,Offshore Wind
C06169,Vestas Offshore,DK,Offshore Wind
C06170,Kongsberg Defence & Aerospace,NO,Defence
C06171,Siemens Energy,DE,Energy
C06172,Kongsberg Defence & Aerospace,NO,Defence
C06173,Vestas Offshore,DK,Offshore Wind
C06174,Kongsberg Defence & Aerospace,NO,Defence
C06175,Yara International,NO,Chemicals
C06176,Yara International,NO,Chemicals
C06177,ABB Norway,NO,Technology
C06178,Siemens Energy,DE,Energy
C06179,Statkraft AS,NO,Energy
C06180,Kongsberg Defence & Aerospace,NO,Defence
C06181,Statkraft AS,NO,Energy
C06182,Aker Solutions,NO,Engineering
C06183,Vestas Offshore,DK,Offshore Wind
C06184,Vestas Offshore,DK,Offshore Wind
C06185,ABB Norway,NO,Technology
C06186,Yara International,NO,Chemicals
C06187,Yara International,NO,Chemicals
C06188,Yara International,NO,Chemicals
C06189,DNV GL,NO,Certification
C06190,Vestas Offshore,DK,Offshore Wind
C06191,Norsk Hydro,NO,Metals
C06192,Yara International,NO,Chemicals
C06193,Siemens Energy,DE,Energy
C06194,Kongsberg Defence & Aerospace,NO,Defence
C06195,Statkraft AS,NO,Energy
C06196,ABB Norway,NO,Technology
C06197,Siemens Energy,DE,Energy
C06198,Siemens Energy,DE,Energy
C06199,Aker Solutions,NO,Engineering
C06200,Statkraft AS,NO,Energy
C06201,Aker Solutions,NO,Engineering
C06202,DNV GL,NO,Certification
C06203,Statkraft AS,NO,Energy
C06204,ABB Norway,NO,Technology
C06205,Norsk Hydro,NO,Metals
C06206,Vestas Offshore,DK,Offshore Wind
C06207,Statkraft AS,NO,Energy
C06208,ABB Norway,NO,Technology
C06209,Siemens Energy,DE,Energy
C06210,DNV GL,NO,Certification
C06211,Aker Solutions,NO,Engineering
C06212,DNV GL,NO,Certification
C06213,Polish State,PL,Government
C06214,Polish State,PL,Government
C06215,Yara International,NO,Chemicals
C06216,Kongsberg Defence & Aerospace,NO,Defence
C06217,Statkraft AS,NO,Energy
C06218,Yara International,NO,Chemicals
C06219,DNV GL,NO,Certification
C06220,Statkraft AS,NO,Energy
C06221,Norsk Hydro,NO,Metals
C06222,Yara International,NO,Chemicals
C06223,ABB Norway,NO,Technology
C06224,Aker Solutions,NO,Engineering
C06225,Yara International,NO,Chemicals
C06226,Siemens Energy,DE,Energy
C06227,ABB Norway,NO,Technology
C06228,DNV GL,NO,Certification
C06229,Yara International,NO,Chemicals
C06230,Yara International,NO,Chemicals
C06231,Siemens Energy,DE,Energy
C06232,Vestas Offshore,DK,Offshore Wind
C06233,Yara International,NO,Chemicals
C06234,Yara International,NO,Chemicals
C06235,Norsk Hydro,NO,Metals
C06236,DNV GL,NO,Certification
C06237,Norsk Hydro,NO,Metals
C06238,Norsk Hydro,NO,Metals
C06239,Vestas Offshore,DK,Offshore Wind
C06240,Yara International,NO,Chemicals
C06241,Polish State,PL,Government
C06242,ABB Norway,NO,Technology
C06243,Polish State,PL,Government
C06244,Kongsberg Defence & Aerospace,NO,Defence
C06245,Statkraft AS,NO,Energy
C06246,Kongsberg Defence & Aerospace,NO,Defence
C06247,Norsk Hydro,NO,Metals
C06248,Statkraft AS,NO,Energy
C06249,Polish State,PL,Government
C06250,Yara International,NO,Chemicals
C06251,Aker Solutions,NO,Engineering
C06252,Aker Solutions,NO,Engineering
C06253,Kongsberg Defence & Aerospace,NO,Defence
C06254,Siemens Energy,DE,Energy
C06255,Siemens Energy,DE,Energy
C06256,DNV GL,NO,Certification
C06257,Polish State,PL,Government
C06258,Kongsberg Defence & Aerospace,NO,Defence
C06259,Polish State,PL,Government
C06260,ABB Norway,NO,Technology
C06261,ABB Norway,NO,Technology
C06262,Statkraft AS,NO,Energy
C06263,ABB Norway,NO,Technology
C06264,ABB Norway,NO,Technology
C06265,DNV GL,NO,Certification
C06266,DNV GL,NO,Certification
C06267,Siemens Energy,DE,Energy
C06268,Kongsberg Defence & Aerospace,NO,Defence
C06269,Statkraft AS,NO,Energy
C06270,Siemens Energy,DE,Energy
C06271,Siemens Energy,DE,Energy
C06272,Aker Solutions,NO,Engineering
C06273,Yara International,NO,Chemicals
C06274,Yara International,NO,Chemicals
