transaction_id,customer_id,project_id,loan_amount_nok,guarantee_amount_nok,currency,transaction_date,status,is_green_project
T04344,C02072,P09627,19568560.2,5501456.5,NOK,2024-04-18,Closed,False
T04345,C01500,P06740,4166321.32,15374710.53,NOK,2020-11-18,Default,True
T04346,C08958,P03768,2582075.41,19430968.25,NOK,2025-03-19,Closed,False
T04347,C01715,P00616,19057901.9,23170784.59,USD,2024-02-11,Active,False
T04348,C01481,P05665,46108778.63,21473602.82,USD,2025-03-21,Closed,False
T04349,C04637,P04683,19209861.32,17702964.9,USD,2020-09-25,Closed,True
T04350,C01921,P06574,30936102.85,24086684.71,NOK,2024-02-07,Default,True
T04351,C00214,P09492,24470261.56,699869.91,NOK,2021-12-24,Active,False
T04352,C00611,P01115,15379976.92,2858590.17,NOK,2024-11-16,Closed,True
T04353,C01362,P00031,16506327.41,10774059.7,USD,2022-01-20,Default,True
T04354,C07042,P09599,35975321.92,7096031.14,NOK,2020-10-25,Active,False
T04355,C02725,P09703,10205880.82,2461943.67,EUR,2023-02-10,Default,False
T04356,C05466,P08069,26904949.43,23973764.85,USD,2023-02-16,Default,False
T04357,C04824,P05191,23551222.69,15930223.84,NOK,2021-01-23,Default,True
T04358,C02584,P08000,2972931.02,9917867.51,NOK,2022-02-28,Closed,True
T04359,C06121,P01182,32586720.84,8107433.7,NOK,2020-01-28,Closed,False
T04360,C02390,P06124,35971629.46,24527461.04,NOK,2022-03-29,Default,True
T04361,C08541,P08377,43486950.79,2927013.79,NOK,2023-10-13,Active,True
T04362,C05472,P07589,13752526.67,7576193.65,USD,2024-01-06,Default,True
T04363,C09176,P01618,44289290.8,4005212.78,NOK,2021-03-07,Active,True
T04364,C03827,P06551,36638622.58,6953250.17,NOK,2023-06-03,Active,True
T04365,C05124,P08919,25087088.43,14275752.01,EUR,2024-03-08,Closed,False
T04366,C02516,P09338,36561771.29,18358734.62,EUR,2025-03-28,Default,True
T04367,C00186,P00127,47822169.82,2969174.73,USD,2022-09-25,Closed,True
T04368,C03775,P00154,21854748.02,9818700.21,EUR,2025-07-18,Default,True
T04369,C03557,P08171,18531940.21,21891609.92,NOK,2020-09-20,Active,False
T04370,C08256,P09471,4345351.84,11810004.36,NOK,2025-01-17,Active,False
T04371,C01033,P01227,29491589.99,13362516.7,USD,2020-10-11,Closed,True
T04372,C00559,P02643,3919525.59,22871593.36,EUR,2021-11-26,Closed,True
T04373,C00430,P00942,46393930.69,11317780.92,EUR,2020-08-08,Active,True
T04374,C01133,P06417,29612323.53,4132657.75,EUR,2023-06-30,Active,False
T04375,C05015,P06125,2227366.55,3624034.78,USD,2021-06-26,Closed,True
T04376,C02368,P06610,7073078.84,9966103.63,NOK,2025-07-06,Closed,False
T04377,C09742,P05846,12610157.46,21930828.95,USD,2025-05-24,Active,True
T04378,C05087,P01770,2023727.82,24101515.99,NOK,2021-07-30,Active,True
T04379,C03138,P08342,25667432.82,24331507.36,EUR,2021-03-07,Closed,False
T04380,C00741,P08419,29618499.11,14985092.23,USD,2023-06-25,Active,True
T04381,C00707,P02657,25059415.69,16818945.56,NOK,2022-02-04,Default,True
T04382,C05596,P02665,42658365.39,15614235.23,USD,2022-11-26,Active,True
T04383,C09001,P09161,11941048.88,13456040.16,USD,2024-10-01,Active,True
T04384,C06347,P00327,14621529.08,5541102.2,USD,2021-05-31,Active,True
T04385,C08947,P04221,21925618.66,17512318.21,EUR,2022-06-01,Default,True
T04386,C06603,P07883,26781706.17,13630968.41,EUR,2022-09-13,Default,False
T04387,C01967,P01779,43617056.2,5503010.43,EUR,2021-02-21,Closed,False
T04388,C04753,P01154,34236868.19,15653023.76,USD,2024-01-04,Active,False
T04389,C05376,P03055,43142486.94,1074071.9,EUR,2025-07-08,Default,True
T04390,C06632,P08557,14552739.87,13285892.05,NOK,2024-03-21,Active,True
T04391,C08988,P01851,36253519.61,4624567.39,NOK,2022-02-05,Default,True
T04392,C03459,P04536,8055565.33,19858932.12,EUR,2023-03-02,Closed,False
T04393,C01744,P06062,13702956.51,3681592.46,NOK,2020-12-09,Default,True
T04394,C05853,P01010,7670722.53,11396284.96,EUR,2021-08-23,Active,True
T04395,C09576,P07508,20447901.17,11812592.11,EUR,2023-08-09,Default,True
T04396,C08666,P09554,39441203.68,9998389.05,NOK,2025-09-08,Active,False
T04397,C03318,P01576,21524907.24,3343924.92,USD,2024-04-29,Active,False
T04398,C08097,P04317,1757261.91,16954536.1,NOK,2022-12-03,Closed,True
T04399,C05359,P05007,2256216.86,781698.86,NOK,2024-03-01,Closed,True
T04400,C00774,P04228,28421422.65,21731306.14,USD,2020-04-15,Default,False
T04401,C04779,P06603,44842923.18,23991363.63,NOK,2024-08-13,Closed,True
T04402,C00198,P01566,11807252.72,3515918.98,EUR,2021-07-03,Active,True
T04403,C03367,P04159,9772924.45,3476933.03,EUR,2023-07-02,Closed,True
T04404,C05687,P09462,39649857.43,14675804.19,NOK,2020-01-08,Default,False
T04405,C02830,P07566,45835329.49,13734809.29,USD,2025-08-17,Active,False
T04406,C03651,P06010,23305131.79,15766631.78,EUR,2021-06-17,Active,True
T04407,C02429,P02898,26084202.36,24490498.14,EUR,2021-09-08,Closed,True
T04408,C02627,P04956,5508392.53,8135275.57,NOK,2023-01-25,Closed,True
T04409,C00602,P01463,6598031.63,742213.09,USD,2022-01-22,Default,True
T04410,C00391,P01072,17338598.32,18623256.77,NOK,2024-02-12,Active,False
T04411,C06781,P05097,1648306.14,14429224.19,NOK,2020-08-30,Active,False
T04412,C04082,P07994,44182909.66,6110441.0,USD,2021-09-20,Default,False
T04413,C01901,P08884,45706493.09,10496976.95,EUR,2021-04-06,Closed,True
T04414,C01901,P00078,16624668.06,24475432.14,NOK,2023-10-28,Default,False
T04415,C09921,P09547,43281913.69,16023598.38,NOK,2022-12-08,Closed,True
T04416,C05879,P09341,24687821.01,8035962.83,USD,2023-08-16,Default,False
T04417,C07988,P04888,25238970.47,23421060.4,NOK,2020-04-09,Default,True
T04418,C06222,P02875,34452416.0,17597501.78,USD,2022-02-24,Default,False
T04419,C00983,P02357,48877877.23,11135861.58,USD,2024-05-26,Default,True
T04420,C01159,P08598,6020669.03,9701022.49,EUR,2022-05-06,Active,False
T04421,C03402,P06989,13828438.64,18487080.95,USD,2024-11-26,Active,False
T04422,C08441,P02552,28278835.78,6594025.21,EUR,2020-05-26,Default,False
T04423,C01359,P03120,11016375.91,11855889.76,USD,2024-09-18,Active,False
T04424,C00458,P01442,47804810.5,21754486.92,USD,2024-05-28,Active,True
T04425,C05860,P06483,40129588.35,7618609.49,USD,2021-12-27,Default,False
T04426,C08654,P04115,43756745.68,4285692.92,NOK,2024-09-25,Closed,True
T04427,C04482,P02297,5534953.25,14504023.89,EUR,2020-03-04,Closed,True
T04428,C04244,P06253,43963067.83,19598154.51,USD,2023-08-17,Closed,True
T04429,C06464,P09108,45205743.46,3246216.12,EUR,2023-05-26,Closed,False
T04430,C05454,P07799,14961993.16,6642771.73,NOK,2022-07-22,Default,True
T04431,C09453,P08765,17825229.03,3283867.8,USD,2025-03-22,Closed,True
T04432,C04431,P02137,14022231.62,8874892.34,EUR,2021-02-04,Default,False
T04433,C09056,P04303,15402524.79,12179253.42,EUR,2020-08-25,Active,True
T04434,C09063,P02578,38324284.83,11331134.08,EUR,2022-08-19,Default,False
T04435,C03869,P05415,26653510.29,21867024.12,NOK,2025-02-23,Active,True
T04436,C08403,P02344,19148942.37,13717253.46,USD,2022-12-16,Closed,False
T04437,C04573,P07889,8033475.44,4912646.26,NOK,2022-01-30,Closed,False
T04438,C01080,P09814,27204921.19,21488019.88,USD,2022-09-09,Closed,True
T04439,C09995,P01103,16213723.42,17455145.88,USD,2022-02-05,Default,True
T04440,C06131,P01414,12560886.05,8713478.89,NOK,2025-07-16,Default,True
T04441,C02824,P01719,16623383.21,11751486.08,EUR,2022-01-05,Active,False
T04442,C08843,P02431,48795316.02,2500909.95,EUR,2022-03-08,Default,False
T04443,C01504,P04268,18233344.49,24055680.2,USD,2021-05-31,Active,False
T04444,C08466,P02263,9895808.27,11175519.15,EUR,2024-11-04,Active,False
T04445,C03795,P08624,26733592.33,6549635.63,USD,2024-07-28,Active,True
T04446,C06388,P00136,16526545.24,11705609.87,EUR,2024-08-04,Active,False
T04447,C05183,P02734,7791073.51,8640379.82,NOK,2020-09-05,Active,True
T04448,C01226,P02961,44463461.22,21359529.8,USD,2025-08-16,Default,False
T04449,C09472,P03221,14689756.74,2118424.75,USD,2023-02-24,Default,False
T04450,C01374,P00759,23846039.07,22392030.6,NOK,2022-06-04,Closed,False
T04451,C03635,P02460,44701342.11,15760120.46,EUR,2024-06-01,Closed,False
T04452,C09817,P08532,28796264.72,19876201.11,NOK,2023-10-04,Active,True
T04453,C04840,P08422,18857255.05,7071201.44,EUR,2020-02-23,Default,True
T04454,C03141,P07788,30704993.47,20599006.29,NOK,2025-02-19,Active,True
T04455,C01259,P00702,43294332.5,13796767.77,NOK,2021-04-26,Default,False
T04456,C06119,P01524,44791032.41,1888947.02,EUR,2022-12-05,Default,True
T04457,C02022,P06442,38346030.41,24645629.81,EUR,2023-07-07,Closed,True
T04458,C03051,P00322,40203862.58,12054563.13,NOK,2024-06-29,Active,True
T04459,C09655,P02792,19879131.4,23032826.19,EUR,2021-05-07,Default,False
T04460,C08721,P00002,46130479.15,24356385.41,NOK,2024-05-16,Default,True
T04461,C03922,P07090,3376573.59,21385730.01,EUR,2024-02-09,Active,True
T04462,C00831,P06685,15244159.18,10705908.89,EUR,2022-08-06,Closed,True
T04463,C02585,P06441,26715787.0,1721356.72,NOK,2022-11-05,Closed,False
T04464,C02308,P03900,10595440.0,17689353.41,EUR,2020-02-18,Closed,True
T04465,C03722,P00014,10307296.3,17657075.24,USD,2021-03-13,Default,False
T04466,C09794,P06636,19661002.36,2171424.13,EUR,2024-04-18,Active,False
T04467,C09273,P02839,6180110.16,674494.19,EUR,2023-05-06,Default,True
T04468,C08483,P00979,5683660.48,9944441.3,NOK,2020-02-02,Active,True
T04469,C09970,P00339,27814156.15,1658277.17,EUR,2021-06-12,Default,True
T04470,C08160,P00141,30401211.47,11483924.27,NOK,2024-02-11,Active,False
T04471,C04096,P04356,49560214.6,1024863.2,EUR,2020-02-06,Active,True
T04472,C08051,P02820,34965577.3,18191182.06,EUR,2022-10-03,Default,False
T04473,C08411,P03681,7528324.04,18087063.16,EUR,2023-03-04,Closed,False
T04474,C00370,P06706,37705486.56,16403566.13,EUR,2020-03-22,Closed,False
T04475,C06563,P04332,7545744.55,24789955.14,EUR,2022-09-04,Active,True
T04476,C01131,P01834,47183079.41,14255924.07,EUR,2025-07-12,Default,True
T04477,C02719,P04903,25846993.73,12536767.23,USD,2023-03-27,Default,False
T04478,C07725,P00643,21302015.2,11875634.19,USD,2020-11-10,Closed,False
T04479,C08147,P09090,34281481.25,2028362.6,NOK,2021-07-29,Active,False
T04480,C03086,P05671,19627445.33,1110611.81,USD,2023-12-06,Default,True
T04481,C07865,P02462,45828084.98,15074511.08,USD,2022-02-03,Closed,True
T04482,C05988,P06364,6978462.01,16314713.3,EUR,2024-01-02,Active,False
T04483,C08372,P07653,37508448.26,18191907.03,USD,2025-09-05,Default,False
T04484,C06370,P01929,37021801.1,2102383.76,EUR,2023-07-10,Active,True
T04485,C02505,P00118,45931646.44,21923659.04,USD,2022-12-12,Default,True
T04486,C07505,P00947,18387695.01,20549636.72,EUR,2021-10-17,Closed,True
T04487,C02752,P07105,39632812.84,14862256.07,NOK,2022-05-20,Active,False
T04488,C08039,P01760,24126626.23,21115024.26,NOK,2022-01-23,Closed,True
T04489,C01135,P09291,37642336.98,18290767.15,NOK,2021-05-30,Default,False
T04490,C05474,P00301,27792814.3,15228466.67,NOK,2021-07-24,Closed,True
T04491,C00796,P02514,47752843.68,20993246.59,NOK,2023-10-15,Active,False
T04492,C07048,P06751,19109057.22,24392804.35,USD,2025-01-16,Closed,False
T04493,C07443,P06020,27917675.2,19290631.99,EUR,2022-03-12,Closed,True
T04494,C05963,P08706,26055103.57,24742610.15,NOK,2022-10-30,Closed,False
T04495,C01155,P03975,42226760.33,22008535.43,EUR,2022-04-19,Default,True
T04496,C03026,P05678,42132685.71,8302141.85,NOK,2024-06-18,Active,True
T04497,C00929,P05203,3620905.12,19968116.59,EUR,2024-08-14,Default,True
T04498,C03017,P08912,33431357.32,4166829.78,USD,2020-07-31,Closed,False
T04499,C07608,P02902,13988778.48,17544892.82,USD,2020-05-08,Closed,True
T04500,C04303,P08931,2524308.17,9121198.42,USD,2023-04-16,Active,True
T04501,C02255,P03639,47369225.19,14902044.52,NOK,2024-03-14,Default,True
T04502,C08557,P02651,18541883.3,24165711.94,USD,2024-05-27,Default,True
T04503,C08347,P05068,34351684.05,17371032.13,NOK,2024-06-22,Active,True
T04504,C09551,P08843,21944712.96,11817990.44,EUR,2024-03-14,Active,False
T04505,C07729,P08962,42667729.98,22406077.16,EUR,2021-05-25,Closed,True
T04506,C05174,P01566,1504315.3,13744191.13,USD,2020-09-08,Closed,False
T04507,C08862,P09604,15836403.86,21826350.47,EUR,2023-11-04,Closed,False
T04508,C09290,P08493,46052655.26,19285716.53,NOK,2020-03-05,Active,True
T04509,C05062,P06590,8480111.89,7447106.95,EUR,2024-01-09,Closed,False
T04510,C08624,P07065,10067792.98,2458809.92,NOK,2022-02-13,Closed,True
T04511,C06451,P07982,6431252.92,22873871.6,NOK,2022-08-20,Closed,True
T04512,C08282,P07614,5518632.25,18815586.16,EUR,2024-09-26,Default,True
T04513,C02641,P00987,39884422.05,24130323.26,USD,2022-05-19,Closed,True
T04514,C08763,P08051,49231598.73,23591297.15,NOK,2024-11-04,Active,False
T04515,C03568,P07560,33860694.66,15911261.04,NOK,2025-01-02,Closed,True
T04516,C03024,P03246,25555176.18,7153134.56,NOK,2020-04-28,Active,True
T04517,C06045,P00167,35542083.35,24858125.22,USD,2024-08-01,Active,False
T04518,C06621,P08845,33531746.18,8516482.48,USD,2024-12-31,Closed,False
T04519,C01727,P08773,33218753.03,20493968.39,EUR,2023-04-16,Active,False
T04520,C06609,P05358,28857878.2,15367278.8,USD,2023-02-14,Active,True
T04521,C03033,P04211,25665389.06,20347438.9,USD,2020-01-28,Active,False
T04522,C03118,P07165,49646251.34,19242533.87,EUR,2020-05-12,Closed,True
T04523,C09599,P06614,29759185.52,5757745.25,EUR,2025-10-05,Default,True
T04524,C04515,P08235,48732202.99,4000903.72,NOK,2022-12-17,Default,True
T04525,C01560,P06278,23926744.71,1006428.32,EUR,2025-06-08,Closed,True
T04526,C07057,P03851,23924306.76,15933012.68,USD,2023-07-13,Active,False
T04527,C04154,P00398,44960246.23,5801520.45,USD,2025-01-14,Closed,True
T04528,C07804,P09055,26819626.74,17757868.51,EUR,2021-12-18,Active,False
T04529,C09946,P03753,20414565.95,20959222.89,USD,2025-05-06,Active,True
T04530,C05939,P09013,16729767.76,3263010.49,USD,2020-02-04,Closed,False
T04531,C09549,P04896,31061484.18,20787013.33,USD,2023-03-31,Active,True
T04532,C04967,P02089,32433190.07,1168643.2,EUR,2025-03-27,Default,True
T04533,C04226,P01255,49805245.58,14609488.12,EUR,2023-09-02,Active,False
T04534,C04814,P00419,45685017.85,1092122.99,EUR,2022-04-16,Default,True
T04535,C08681,P08928,44624592.0,9606071.8,USD,2023-01-28,Active,False
T04536,C03652,P06496,41737513.41,14086870.37,USD,2024-09-17,Closed,True
T04537,C03910,P03984,24172672.28,23157038.52,USD,2021-01-28,Closed,False
T04538,C04913,P05049,31398614.32,21739686.78,NOK,2023-05-25,Default,False
T04539,C04608,P02349,23038114.26,23805618.81,NOK,2021-09-11,Closed,True
T04540,C01480,P05743,38246677.51,18979913.62,EUR,2025-10-25,Active,False
T04541,C00089,P09703,45702434.63,19328482.51,EUR,2025-03-31,Default,False
T04542,C03759,P09356,16550608.26,2170154.63,USD,2021-01-30,Closed,True
T04543,C03137,P08342,3021702.75,8001349.04,NOK,2022-03-30,Closed,True
T04544,C04011,P01883,22687518.26,16402273.5,EUR,2021-03-04,Closed,True
T04545,C03976,P00584,43258610.01,1753508.48,USD,2021-07-12,Active,False
T04546,C01672,P08599,8129166.76,4807368.05,NOK,2022-03-31,Closed,True
T04547,C01124,P08359,33591940.41,7491334.39,USD,2022-12-04,Active,False
T04548,C04673,P05084,42773920.99,16349672.08,EUR,2020-08-29,Closed,False
T04549,C08145,P04961,24099931.55,13781334.91,NOK,2022-07-31,Active,False
T04550,C05006,P08895,5651254.34,22991559.51,NOK,2022-09-29,Closed,False
T04551,C07369,P01039,31789268.72,21805774.72,NOK,2025-03-18,Active,False
T04552,C03987,P03972,39839198.82,18891721.96,NOK,2022-10-24,Default,True
T04553,C01791,P08673,24252038.65,14383654.45,USD,2025-06-07,Closed,False
T04554,C09991,P04334,48237712.54,4370106.5,NOK,2023-08-20,Default,True
T04555,C09456,P05305,39200305.41,22679253.26,USD,2023-08-28,Closed,False
T04556,C02963,P06621,28231940.99,14018188.96,NOK,2022-03-12,Active,True
T04557,C08472,P01400,18087635.17,5741693.25,EUR,2023-07-19,Default,True
T04558,C02061,P02721,47043964.91,11177982.01,EUR,2022-05-25,Closed,True
T04559,C07641,P01451,12832289.18,3297391.25,USD,2021-10-23,Closed,True
T04560,C04554,P07262,37586481.34,19747977.05,EUR,2022-08-08,Active,True
T04561,C08424,P08782,37303736.29,7215058.56,EUR,2023-10-31,Default,False
T04562,C05380,P07787,38593212.49,21592202.92,EUR,2020-12-26,Active,False
T04563,C02248,P07226,2588975.5,15922459.59,NOK,2022-12-28,Closed,False
T04564,C09047,P04536,2160529.12,7802148.36,NOK,2024-05-21,Active,True
T04565,C08864,P08129,3953125.75,17969505.05,NOK,2023-04-15,Closed,True
T04566,C06786,P02683,16762179.42,6100694.44,EUR,2023-06-26,Default,False
T04567,C09984,P06804,15829572.23,12141054.23,USD,2022-05-11,Default,False
T04568,C01729,P08009,46894828.53,7999399.65,EUR,2022-04-06,Default,False
T04569,C05443,P06289,26712431.71,1690873.76,EUR,2022-11-04,Default,False
T04570,C03791,P03967,43939058.38,21522255.67,NOK,2024-02-04,Closed,True
T04571,C02047,P01478,35955674.39,4742667.13,USD,2025-09-29,Default,False
T04572,C03869,P06023,24591524.57,3610786.84,USD,2022-03-28,Default,False
T04573,C08896,P05122,12177341.67,5933783.12,EUR,2021-05-19,Closed,True
T04574,C01889,P01667,27325395.67,13870740.38,EUR,2024-04-26,Active,True
T04575,C07149,P09258,24520736.93,1090034.79,USD,2021-10-06,Active,False
T04576,C06768,P04125,37925803.45,2230079.4,USD,2025-04-08,Closed,False
T04577,C08021,P00601,1452082.75,15541921.41,USD,2022-01-27,Active,False
T04578,C04707,P05170,9194352.48,18969316.93,NOK,2023-11-04,Default,False
T04579,C01288,P08173,21449401.16,24335099.25,USD,2020-01-04,Default,False
T04580,C03602,P09160,32326744.03,14072700.37,EUR,2025-01-20,Default,True
T04581,C09588,P00939,9857906.96,1192149.81,EUR,2024-01-22,Closed,True
T04582,C08696,P06270,40587530.5,12247092.11,NOK,2020-03-14,Default,False
T04583,C01281,P03504,13494163.87,13282182.6,EUR,2025-04-01,Active,True
T04584,C00227,P04153,36244792.8,17871570.9,EUR,2023-10-13,Default,False
T04585,C06809,P09224,2020204.29,7173834.85,EUR,2021-04-12,Active,False
T04586,C00270,P01062,23096442.08,14786785.86,NOK,2020-09-12,Default,True
T04587,C02102,P07343,2383099.98,18019358.48,USD,2022-09-06,Closed,True
T04588,C09878,P05721,37511423.64,20739953.94,EUR,2023-12-24,Active,True
T04589,C03223,P04035,18963691.15,12420429.56,NOK,2025-04-22,Closed,True
T04590,C01815,P00443,45458953.75,6693964.66,NOK,2022-08-28,Default,False
T04591,C06190,P02310,15635044.28,24983857.71,NOK,2024-11-19,Active,True
T04592,C00631,P00470,23027887.32,18082715.03,NOK,2021-06-13,Closed,True
T04593,C06054,P01446,32496755.44,2922519.23,NOK,2025-03-08,Default,False
T04594,C08782,P08986,14883067.27,8316146.17,EUR,2020-07-24,Default,True
T04595,C04768,P06648,2055688.33,20606955.3,USD,2022-01-04,Default,True
T04596,C00930,P04555,7240481.24,15795832.66,EUR,2022-08-12,Closed,True
T04597,C00818,P08283,19853625.51,5898682.42,NOK,2021-05-28,Active,True
T04598,C00083,P05929,41918974.94,7031386.59,USD,2023-09-18,Default,False
T04599,C06056,P03166,13991879.3,22634771.19,NOK,2022-11-30,Default,False
T04600,C06512,P08548,25516812.29,10838457.93,NOK,2024-03-07,Default,False
T04601,C08149,P07185,44910182.15,6658411.25,NOK,2021-07-27,Closed,True
T04602,C04912,P01262,43326587.01,23907587.5,NOK,2021-09-28,Default,True
T04603,C04580,P03307,46779362.98,18274103.57,EUR,2025-06-08,Default,True
T04604,C02355,P07044,43056945.82,21086576.43,EUR,2021-04-07,Default,False
T04605,C02885,P04892,1275677.81,6934547.16,USD,2022-04-23,Active,False
T04606,C02284,P04761,40569905.63,11683436.4,USD,2024-02-06,Default,False
T04607,C05530,P01521,3568902.76,3866086.3,EUR,2023-07-18,Closed,True
T04608,C01935,P01265,36375902.08,16953659.57,EUR,2022-01-30,Closed,True
T04609,C00535,P09564,20932875.13,18121090.4,EUR,2021-09-22,Active,True
T04610,C01403,P09762,7982831.04,5997949.1,EUR,2022-06-08,Closed,True
T04611,C02374,P04366,44746736.2,19628052.05,EUR,2021-01-11,Closed,False
T04612,C08341,P01257,47984093.13,7600057.96,USD,2023-09-28,Default,False
T04613,C09525,P05524,29478160.77,9396012.65,EUR,2021-01-18,Default,False
T04614,C08432,P05505,6898210.31,1699449.88,EUR,2021-10-17,Default,False
T04615,C01974,P09792,5066307.96,5032648.75,EUR,2023-07-09,Closed,False
T04616,C06811,P02224,4510246.12,17519101.91,NOK,2023-12-01,Default,True
T04617,C06689,P06918,5562035.29,19093469.56,NOK,2022-07-27,Closed,False
T04618,C04143,P05669,15792334.66,8678313.83,USD,2020-03-03,Default,False
T04619,C04474,P03208,40006727.28,9962713.63,USD,2021-02-16,Active,True
T04620,C04729,P01611,21731633.98,17160586.5,EUR,2021-11-28,Default,True
T04621,C00547,P08766,9768808.04,24449186.89,EUR,2021-03-26,Active,False
T04622,C08686,P00239,11784176.68,11889368.38,EUR,2024-04-12,Active,False
T04623,C00391,P08549,14050006.2,16838271.69,NOK,2025-10-03,Default,False
T04624,C09926,P05764,17917906.09,8430778.0,NOK,2024-09-08,Default,True
T04625,C01706,P00845,46610776.22,19303955.23,USD,2024-06-26,Active,False
T04626,C03596,P07549,17708221.37,678004.43,USD,2023-07-23,Active,True
T04627,C05559,P08855,39669399.24,11465854.96,EUR,2025-08-07,Default,True
T04628,C03569,P00820,30660667.29,7083464.52,NOK,2024-03-26,Default,True
T04629,C08008,P06825,42712024.72,8238565.97,EUR,2021-10-02,Default,True
T04630,C08469,P07773,11054267.01,22465788.4,NOK,2025-10-15,Closed,True
T04631,C07437,P01950,3787707.37,22755128.78,EUR,2025-07-19,Active,False
T04632,C03520,P07005,34607681.57,18488990.66,USD,2020-06-03,Active,True
T04633,C03938,P05926,2939365.66,8471650.5,NOK,2022-07-27,Closed,True
T04634,C05987,P03136,10118059.11,13096338.35,EUR,2021-01-01,Active,False
T04635,C02455,P03256,13435998.33,6399417.2,USD,2025-09-08,Default,False
T04636,C04477,P07629,47821708.37,521048.19,USD,2021-05-12,Active,False
T04637,C09433,P09807,25702350.03,16135122.37,USD,2020-10-03,Default,False
T04638,C00486,P05395,36614244.03,8090237.2,USD,2025-09-23,Default,True
T04639,C01903,P02400,17149521.46,21442610.15,EUR,2022-07-12,Active,True
T04640,C01578,P04536,29954337.9,1942238.93,USD,2022-05-01,Active,False
T04641,C04257,P08851,22845738.52,12359639.07,EUR,2022-02-17,Default,False
T04642,C03501,P07963,48933234.91,12559972.73,USD,2023-04-13,Default,False
T04643,C06075,P08945,26133367.28,23939194.02,EUR,2025-05-19,Closed,False
T04644,C00113,P03104,32493403.46,18761243.23,USD,2020-10-10,Default,True
T04645,C08815,P08832,39211444.24,6952373.5,EUR,2024-11-23,Default,True
T04646,C08518,P04993,14545644.97,3308399.12,USD,2025-02-22,Closed,False
T04647,C04848,P01310,42228091.7,2621587.01,EUR,2022-08-30,Closed,True
T04648,C04422,P06021,45310581.85,20449540.83,NOK,2023-06-17,Closed,False
T04649,C08698,P02613,12785318.79,15243703.06,USD,2024-01-06,Default,True
T04650,C04786,P03630,28866158.41,2458678.02,NOK,2022-12-20,Closed,True
T04651,C00210,P04447,12568656.11,5739664.83,USD,2024-03-04,Default,True
T04652,C02695,P08764,15911076.99,16133429.57,USD,2023-03-12,Closed,True
T04653,C04066,P07335,49633445.72,10521418.23,NOK,2023-09-12,Closed,True
T04654,C05651,P08074,4721737.36,19746895.8,NOK,2025-09-24,Closed,False
T04655,C07617,P03042,2151353.79,20495107.9,USD,2024-11-05,Closed,False
T04656,C07882,P00252,19937622.09,13069266.99,EUR,2020-09-03,Default,False
T04657,C08079,P02358,48832416.2,2909927.05,NOK,2021-06-05,Closed,True
T04658,C04388,P02796,32536434.49,20356543.56,NOK,2020-09-24,Default,False
T04659,C00587,P04855,5623743.6,21341997.59,USD,2022-12-18,Active,False
T04660,C06614,P03427,27087227.72,10387412.05,NOK,2024-02-11,Default,True
T04661,C02475,P06931,40334076.12,21436742.12,USD,2025-05-11,Default,True
T04662,C04309,P02222,2987826.36,20932116.17,USD,2022-02-28,Default,True
T04663,C07204,P08268,17688219.17,14887886.76,NOK,2023-08-02,Active,True
T04664,C00698,P05258,49789500.37,24583231.35,EUR,2024-03-04,Default,False
T04665,C03117,P00094,26067396.68,24799132.22,USD,2025-04-18,Default,True
T04666,C06252,P03985,15637432.28,14499510.1,EUR,2022-11-13,Closed,True
T04667,C08980,P06830,15272861.45,665485.17,USD,2023-12-19,Closed,False
T04668,C07183,P07291,9876841.87,8022470.46,USD,2025-03-06,Default,False
T04669,C06240,P03709,43281761.04,18385609.13,USD,2020-10-12,Closed,False
T04670,C08209,P06660,19563601.99,22528895.54,NOK,2021-11-23,Closed,True
T04671,C00211,P08583,43746337.49,22069221.64,EUR,2022-08-17,Default,False
T04672,C09739,P05644,15103893.31,9204760.25,USD,2022-06-29,Closed,False
T04673,C08504,P09384,25276340.83,7123534.58,EUR,2022-08-24,Closed,False
T04674,C00210,P06076,44223795.41,9087888.79,EUR,2020-01-10,Active,False
T04675,C01600,P06526,30855845.4,11808823.88,EUR,2021-02-07,Active,False
T04676,C00248,P06082,25839457.16,16584086.96,NOK,2020-03-11,Closed,True
T04677,C04301,P08617,31917619.29,20365036.41,NOK,2022-11-06,Closed,False
T04678,C07347,P07956,43646956.77,19556141.45,USD,2022-06-28,Closed,True
T04679,C02452,P06064,15882355.93,5469802.72,NOK,2023-07-22,Default,False
T04680,C07141,P06223,13768829.75,4616986.35,EUR,2020-10-09,Closed,True
T04681,C00785,P04772,38622471.06,16845893.68,NOK,2020-08-04,Closed,False
T04682,C08867,P01273,3881800.86,3847573.45,EUR,2020-10-31,Closed,False
T04683,C07336,P02554,8751913.06,15576564.53,NOK,2023-09-19,Active,True
T04684,C04236,P07469,13216852.08,3208655.73,USD,2024-07-13,Active,False
T04685,C08841,P06162,26332851.65,545779.23,EUR,2024-10-09,Closed,True
T04686,C06252,P00074,2853248.08,11945816.3,EUR,2024-01-31,Active,True
T04687,C06499,P04564,14390369.64,1294019.0,NOK,2020-11-21,Default,True
T04688,C02760,P02911,35934856.61,15133821.81,NOK,2021-06-20,Active,False
T04689,C00398,P05494,7566301.09,1093236.68,EUR,2022-09-17,Closed,True
T04690,C07749,P00173,26356471.44,8093948.09,NOK,2025-06-28,Default,False
T04691,C05407,P03803,31076295.34,3162820.41,USD,2020-01-22,Closed,True
